电动汽车,车型
创新电动车商业运营模式,工具
制冷压缩机,技术
氢镍蓄电池,技术
专利代理,工具
质量管理体系,工具
先期产品质量策划,工具
FV公司,企业
动力锂电池,技术
创新生态系统,工具
市场营销战略,环节
市场营销组合策略,环节
适配技术,技术
动力部件,技术
动力部件测试,技术
动力总成测试,技术
燃料电池催化剂,技术
燃气客车,车型
汽车租赁公司,企业
零首付,工具
出租车公司,企业
时风集团,企业
整车系统,技术
信息系统建设,工具
汽车安全技术,技术
节能降耗,工具
债券承销,工具
长途客车,车型
销项税,工具
增值税,工具
“营改增”,工具
减轻税负,工具
汽车召回,环节
沿海经济带,政府
经贸合作,工具
保险代理,工具
股份制商业银行,其他机构
信息安全保障,工具
保险经纪公司,其他机构
会计准则,工具
国际财务报告准则,工具
技术创新工程,工具
电子控制,工具
金融交易税,工具
结构性减税,工具
天然气价格改革,工具
房地产调控政策,工具
太阳能设备,技术
企业兼并重组,工具
反倾销税,工具
摩托车出口,工具
城市维护建设税,工具
因公出国(境),工具
上市公司并购重组,工具
利率管制,工具
存贷利差,工具
煤电联营,工具
低碳发展,目标
太阳能企业,企业
碳交易市场,环节
增程式电动汽车,车型
客户服务中心,企业
标准体系建设,工具
高新技术产业开发区,政府
创新型产业集群,工具
生产力促进中心,其他机构
并联式混合动力汽车,车型
数据中心,其他机构
光伏企业,企业
总量调控,工具
日产公司,企业
燃料电池电动车,车型
涡轮增压系统,技术
经销商网络,环节
开放实验室,工具
民间资本,工具
境外投资,工具
测试实验室,工具
充电技术,技术
尾气排放标准,工具
汽车回收,环节
技术监督局,政府
协同创新,工具
种群竞争模型,工具
物流业增加值,目标
物流配送车辆,车型
城市物流配送,环节
专项资金管理,工具
管理信息系统,工具
研发中心,科研院所
碰撞试验,工具
灵活燃料汽车,车型
园区循环化改造,技术
清洁能源发电,技术
电容型锂离子电池,技术
科技产业园,政府
创业板上市,工具
环境自动监测,工具
电力购买协议,工具
成品油价格形成机制,工具
电价改革,工具
人脸识别系统,技术
特种车,车型
客车销量,目标
反事故措施,工具
农网改造升级工程,工具
灾备中心,其他机构
投资性需求,工具
微控制器,技术
高压共轨技术,技术
充换电服务网络,技术
中国商飞,企业
汽车售后,环节
商业化运营,工具
电子商务信用,工具
制动能量回收效率,目标
汽车服务贸易,工具
用户接受度,目标
市场导入期,环节
营销战略,工具
热管理系统,技术
冷却结构分析,技术
试验验证,工具
财税,工具
产学研联盟,学协会
网络管理系统,工具
涡旋式压缩机,技术
多绕组电机,技术
FPGA芯片,技术
检测平台,工具
风光互补发电系统,技术
超级电容模组,技术
验证体系,工具
成本核算,工具
信息管理,工具
应用实践,工具
应用示范,工具
研发团队,工具
充电时间,目标
技术评估,工具
消费者购买行为,环节
供应商参与新产品开发,工具
供应商选择,环节
清洁生产工艺,工具
充电基础设施,工具
回收体系,环节
电动汽车充电桩,工具
并联式混合动力系统,技术
国家科技计划,工具
教育评价指标体系,工具
电池膜材料,技术
无线充电技术,技术
油气混合动力车,车型
薄膜电容器,技术
电解电容器,技术
“三步走”战略,工具
产业技术创新联盟,学协会
乘用车企业,企业
氢动力汽车,车型
宣传推广,工具
小排量发动机,技术
混凝土机械,技术
第三方回收,环节
北京理工大学,科研院所
北京工业大学,科研院所
汽车供应商,企业
成长动力机制,工具
汽车上市公司税负,工具
研发费用,工具
税收减免,工具
充气站,工具
推广使用,工具
发动机排量,目标
专利标准化,工具
低碳创新产品,工具
科技接受模型,工具
电动公交客车,车型
公共平台,工具
能源汽车,车型
压铸工艺优化,技术
技术创新平台,工具
知识共享,工具
专利授权,工具
专利诉讼,工具
混合动力变速器,技术
研发联盟,学协会
汽车整车制造,工具
汽车新能源技术,技术
空气污染标准,工具
病毒式营销,环节
知识权利,工具
绿色消费者,消费者
推广策略,工具
交通体系划分,工具
双离合器自动变速器,技术
散热器面罩,技术
四轮驱动系统,技术
电动车蓄电池,技术
HEV/PHEV/EV,车型
低碳竞争力,目标
回收利用体系,工具
充电站网络,工具
数据管理,工具
核心数据库,工具
暗物质粒子探测卫星,技术
联名专利,工具
车辆在线监控系统,工具
国际科技合作,工具
动态监控平台,工具
绿色知识产权战略,工具
绿色专利,工具
绿色商标,工具
战略分析工具,工具
新能源动力电池系统,技术
复杂自适应系统,技术
地理信息系统,技术
风光互补,目标
能量配比,目标
MPPT控制,技术
质子交换膜燃料电池,技术
小型纯电动汽车,车型
电动车(EV),车型
混合动力电动汽车(HEV),车型
电源分级控制,工具
重庆汽车工程学会,学协会
油气管网,工具
低地板有轨电车,车型
研发组织,科研院所
国际会议中心,其他机构
中国国际贸易促进委员会,政府
创新驱动发展战略,工具
国家可持续发展实验区,政府
分布式光伏发电,技术
并购重组,工具
绿色新能源大赛,工具
网络服务平台,工具
电子驻车制动器,技术
机动车保有量,目标
创新商业模式,工具
国债期货,工具
期货合约,工具
森林生态效益补偿基金,工具
宽带基础设施,工具
智慧城市建设,目标
车载电池,技术
智能变电站,工具
标准化试点,工具
公交专用车道,工具
城市公共交通,工具
定制公交,工具
公共汽车,车型
城市交通发展,工具
投资促进,工具
汽车共享,工具
选址规划,工具
充换电设施,工具
汽车改装,工具
碱性燃料电池,技术
新钻石蛛网模型,技术
专利行政执法,工具
专利授权量,工具
信息服务站,工具
科技咨询公司,其他机构
创业中心,其他机构
研发机构,科研院所
科技计划项目,工具
现场检测,工具
国网公司,企业
推广示范,工具
科技攻关计划,工具
技术跨越发展,工具
科技进步奖,工具
生活垃圾处理设施,工具
消费市场,环节
基础软件产品,工具
下一代互联网,工具
产学研用合作,工具
科技成果推广,工具
吸引人才,工具
产业链协作,工具
科技重大专项,工具
宽带移动通信,工具
优化产业结构,工具
科技成果产业化,工具
上游供应商,企业
国家重大创新基地,工具
高强型碳纤维,技术
智能制造装备,技术
中国重型机械工业协会,学协会
国际标准化组织,学协会
金砖国家开发银行,其他机构
原材料库存,工具
外汇储备库,工具
技术生态位,工具
战略生态位管理,工具
气压监测系统,技术
汽车售后市场,环节
百人计划,工具
科技体制改革,工具
目标责任制,工具
国家重点实验室,科研院所
外国专家,工具
特色产业基地,工具
国Ⅳ排放标准,工具
农机购置补贴政策,工具
研发投入强度,工具
液压混合动力,技术
可再生能源补贴,工具
校企联盟,工具
技术成果转化,工具
高层次人才,工具
乘用车燃料消耗量限值,工具
点燃式发动机,技术
国Ⅴ排放标准,工具
汽车商业评论,环节
专利申请,工具
电动汽车快速充电,环节
气候融资,工具
环境政策工具,工具
总发电量,目标
碳排放强度,目标
增量投资,目标
无刷直流电动机系统,技术
智能充电模式,工具
协同交易模式,工具
经营绩效,工具
远程诊断系统,工具
消费者偏好,工具
融资策略,工具
多功能试验台,工具
快速原型,工具
远程监控,工具
电动车充电器,技术
百公里油耗,目标
市场细分,工具
审核评估,工具
城市公交企业,企业
购买行为,工具
单双号限行,工具
插电式混合动力汽车(PHEV),车型
纯电动汽车(EV),车型
绿色节能,工具
结构调整,工具
品牌体验,工具
液压混合动力公交车,车型
柴油公交车,车型
低碳城市交通,目标
消费行为,环节
财政政策,工具
环保效益,工具
环保管理,工具
产业壁垒,工具
中国投资协会,学协会
投融资政策,工具
民间资本投资,工具
养老服务设施,工具
国际贸易综合改革试点,工具
产品全生命周期,工具
充电装备,工具
资源节约型社会,目标
市场准入制度,工具
标准制订,工具
运行管理模式,工具
燃料电池盒汽车,车型
乘用汽车,车型
新能源汽车消费,环节
政府采购政策,工具
采购清单,工具
拓展市场,工具
矢量控制技术,技术
汽车整车厂,企业
虚拟车载终端,技术
低碳化,目标
绿色工业革命,目标
稀土行业协会,学协会
市场投放,工具
电池企业,企业
充电车位,工具
标准规范,工具
小型电动车,车型
汽车电子控制,技术
动力蓄电池包,工具
检测设备,工具
牵引蓄电池,技术
产品质量监督,工具
工程技术研究中心,科研院所
低碳运输经济,目标
产品定价,工具
民用汽车保有量,目标
燃油经济性标准,工具
动力总成控制器,技术
科技计划,工具
电动助力转向系统,技术
扭矩传感器,技术
液压助力转向系统,技术
本土化战略,工具
中国电工技术学会,学协会
人才培养,工具
交流充电桩,工具
服务保障,环节
协同创新网络,工具
商业生态系统,工具
整车控制,技术
新能源汽车供应链,环节
风险识别,工具
风险评估,工具
磷酸铁锂专利,工具
截面参数优化,技术
能源结构预测,工具
风险指标体系,工具
财税制度,工具
人力资源配置,工具
研发项目管理,工具
新能源汽车上市公司,企业
可持续增长率,目标
融资租赁,工具
项目建设管理模式,工具
税后净利润,目标
回收技术,环节
雷电定位系统,技术
既有建筑节能改造,工具
民用建筑能耗标准,目标
柴油标准,工具
汽油标准,工具
以奖代补,工具
目标价格制度,工具
供应链体系,环节
无源传感器系统,技术
关税优惠,工具
成品油消费税,工具
国际服务外包,工具
事业性收费,工具
绩效评价指标,工具
移动站,工具
充电服务,环节
创新生态系统理论,工具
创新生态系统模型,工具
宽体轻客,车型
重型货车,车型
中国稀土学会,学协会
技术创新生态化,工具
公共交通服务,工具
并联审批,工具
中国公路网,工具
传导式充电机,技术
金属氢化物镍蓄电池,技术
中国煤炭工业协会,学协会
充换储一体化站,工具
电量隔离传感器,技术
市场主体准入,工具
汽车产量产业数据库,工具
二手车交易平台,工具
铅蓄电池,技术
可再生能源技术,技术
公私合营,工具
中国小额信贷,工具
小额信贷机构,其他机构
全球能源互联网,工具
反倾销税率,工具
示范基地,工具
镍锌电池,技术
锌空气电池,技术
金属燃料电池,技术
小排量乘用车,车型
汽车购置税,技术
消费税税率,技术
国产轿车,车型
培育市场,工具
新能源车企,企业
反垄断调查,工具
多渠道筹集资金,工具
公交专用道,工具
企业所得税,工具
定向调控,工具
公车制度改革,工具
铁路监督,工具
公务用车制度,工具
公务交通补贴,工具
科普惠农兴村计划,工具
加工贸易,工具
居民电价,工具
汽车电商,企业
汽车垂直网站,工具
绿色出行,工具
消费品零售总额,目标
绿色建筑标准,工具
国家工程实验室,科研院所
企业目录,工具
成品油市场,环节
公共机构,其他机构
网络信息技术,工具
新能源发电系统,技术
汽车交易市场,环节
公共充电桩,工具
中国通用机械工业协会,学协会
电子驻车制动系统,技术
锂电池正极材料,技术
投融资,工具
株洲高新区,政府
跨国专利,工具
汽车电子控制装置,技术
怠速启停系统,技术
国家补贴,工具
凝胶聚合物电解质,技术
分布式光伏电站,工具
优惠税率,工具
企业“走出去”,工具
大气污染防治行动计划,工具
年报披露,工具
中国土木工程学会,学协会
外商投资,工具
空气动力汽车,车型
维修培训,工具
经营协同,工具
检测服务,工具
争端解决机构,其他机构
汽车贸易,工具
汽车互联网,工具
电池续航能力,目标
气电混合动力客车,车型
借壳上市,工具
电能计量自动化系统,技术
教育培训,工具
人才政策,工具
二手车置换,工具
会展中心,工具
需求侧响应,工具
峰谷电价,工具
充电需求预测模型,工具
充电功率控制策略,工具
动力测试系统,技术
自动焊接专机,技术
电池置换,工具
通信协议,工具
车载电源,技术
AC-DC车载充电机,技术
DC/DC车载变换器,技术
有序充放电,技术
车网时序互动,技术
推广应用及对策措施,工具
检测认证,工具
信息服务,工具
节能无刷风机,技术
智能控制模块,技术
检测试验系统,技术
驱动控制器,技术
总线网络开发测试,工具
V模式开发,工具
试验开发平台,工具
柴油消费税,工具
充换电网络规划,工具
城市电网,工具
服务运营,工具
贸易保护,工具
反馈机制,工具
京津冀一体化,工具
税收减免政策,工具
推进措施,工具
市场培育,工具
发动机冷却系统,技术
天津高新区,政府
人才培养计划,工具
城市发展战略,工具
国家会议中心,其他机构
胎压监测系统,技术
汽车试验台,工具
新营销模式,工具
网络营销模式,工具
品牌直销,工具
租赁模式,工具
汽车售后服务,环节
总经销商,企业
新能源汽车(NEV),车型
电动汽车(EV),车型
纯电动汽车(BEV),车型
安全工程技术,技术
电控技术,技术
碳负极材料,技术
煤炭清洁利用,工具
纯电动厢式运输车,车型
电动汽车制动系统,技术
电源控制系统,技术
混合电动汽车,车型
电网公司,企业
计量标准,工具
生物燃料电池,技术
生命周期评价,工具
社会资本,工具
科技保险,工具
中国铁路总公司,企业
汽车金融公司,企业
微型电动汽车,车型
风险管理,工具
电能计量装置,工具
整车销售,工具
汽车电子系统,技术
驾驶辅助系统,技术
电池管理系统(BMS),技术
异步感应电机,技术
市场研究公司,企业
电动汽车智能充换电服务网络,工具
报废,环节
回收,环节
限购政策,工具
售后服务体系,工具
进退壁垒,工具
消费税,工具
零点研究咨询集团,企业
风险控制,技术
高校人才培养,工具
国际高峰论坛,工具
固定资产投资项目,工具
电动汽车充电基础设施,工具
中国进出口商品交易会,工具
兼并收购,工具
回收利用,环节
汽车共享服务,工具
技术支持中心,其他机构
后下部防护装置,技术
防抱死制动装置,技术
中国物流与采购联合会,工具
外商投资产业指导目录,工具
工业绿色发展,目标
国家重点研发计划,工具
煤炭资源税改革,工具
创业投资引导基金,工具
创新型企业,企业
中央财政补助,工具
水利投融资,工具
水权制度建设,工具
宽带接入网,工具
快速充电机,工具
能源管理系统,工具
投资便利化,工具
互联网金融,工具
移动智能终端,工具
智能网联汽车,车型
中央定价目录,工具
中国电子学会,学协会
国家技术标准,工具
国家标准化管理委员会,学协会
专利战略,工具
保养维修,环节
积分制度,工具
零排放车辆,车型
可穿戴设备,技术
移动设备,技术
电动汽车充电负荷,目标
资产证券化,工具
融资模式,工具
非行政许可审批,工具
智能汽车智能交通,目标
海关统计,工具
外贸出口,工具
保险产品设计,工具
展示交易会,工具
中国北方车辆研究所,科研院所
正极二氧化铅转化率,目标
风电基地,工具
产品技术标准,工具
交通运输企业,企业
消费者采纳,目标
兼容性产品,工具
出租车牌照,工具
电驱动系统技术,技术
插电式混合动力公交车,车型
插电式混合动力电动汽车,车型
消费者市场,环节
新车购置价,工具
安全证书,工具
营销发展,工具
营销模式,工具
配套设施费,工具
磷酸铁锂电池组,技术
固定资产投资,工具
纯电动轻型客车,车型
应用推广,工具
商务模式,工具
磷酸锂电池,技术
联席会议制度,工具
协议采购,工具
汽车品牌销售管理,工具
二手车鉴定评估,工具
国家集成电路产业投资基金,工具
政府和社会资本合作模式,工具
人才培养工程,工具
充换电业务,环节
数据采集处理,工具
项目补贴,工具
租赁共享,工具
多用户交通分配,工具
绩效体系,工具
汽车经销,环节
体验店,环节
移动电站,工具
创新联盟,工具
绿色专利战略,工具
市场开拓,工具
实训基地,工具
锂-空气电池,技术
废旧动力蓄电池,技术
技术交流活动,工具
铅碳电池,技术
项目融资,工具
网络约车,工具
配建停车位,工具
停车设施规划,工具
全轮驱动系统,技术
全承载式车身,技术
智能管理系统,工具
专利技术,工具
专利地图,工具
可再充电式能量储存系统,技术
生产者延伸责任(EPR),工具
汽车动力电池,技术
回收利用模式,工具
产业创新系统,目标
产业结构调整,目标
经济结构调整,目标
采购金额,工具
人才培养模式,工具
中职学校,科研院所
技能人才,工具
新产品开发供应商管理,工具
供应商评估与选择,工具
二手车交易市场,环节
实训基地建设,工具
车身轻量化,工具
回收处理技术,环节
充电装置,工具
降价促销,工具
财政专项资金,工具
绩效评价,工具
人大监督,工具
纯电动公交,车型
电流传感器,技术
产品质量监管,工具
混动/电动汽车,车型
插电式城市客车,车型
商业车险,工具
高技能人才,工具
一体化课程,工具
汽车自动变速器,技术
单级减速器,技术
地方高校,科研院所
财政支出,工具
乘数效应,工具
新能源汽车技术专业,工具
产品推介会,工具
紧急(生产)补订,工具
高压电动汽车,车型
供应链协同,工具
北汽新能源汽车公司,企业
赁购模型,工具
配套财政政策,工具
全塑车身电动汽车,车型
产学研创新网络,工具
锌溴液流电池,技术
液流储能电池,技术
三元锂电池,技术
成长股,工具
排放许可,工具
国家能源委员会,企业
经济技术开发区,政府
农村土地承包法,工具
领军人才,工具
技能大赛,工具
排污许可证,工具
创新培训,工具
BMS电池管理系统,技术
电池状态监测,工具
发动机压缩比,技术
回收处理,环节
检测手段,工具
中国工程机械工业协会,学协会
信息交流会,学协会
回收再利用,环节
锂氧电池,技术
平行进口汽车,工具
政策性引导基金,工具
电池更换站,工具
制造业创新中心,其他机构
国际产能合作,工具
两化融合管理体系,工具
用地预审,工具
上市石油公司,企业
新能源积分,工具
充电站建设,工具
信息化管理,工具
双离合自动变速器,技术
双离合自动变速箱,技术
产业共性技术创新体系,工具
国内债券市场,工具
中国证券监督管理委员会,政府
抽水蓄能电站工程,工具
储能装置,工具
高能量电池,技术
国家周边外交战略,工具
快速充电站,工具
机动车驾驶人,工具
汽车产业园,政府
纯电动汽车检修,环节
直流快充,技术
充电速度,目标
技术展览会,工具
专利联盟,学协会
经销商大会,工具
职教联盟,学协会
经销商会议,工具
外资企业,企业
压缩空气储能系统,技术
国家自然科学基金,工具
服务运营管理,工具
知识转移,工具
电池产品,工具
先行示范区,工具
地下综合管廊,工具
大型商业综合体,工具
智能交通控制系统,工具
大众传播媒介,工具
数据采集终端,工具
机械式自动变速器,技术
技术标准体系,工具
新旧动能转换,工具
众创空间,工具
综合服务平台,工具
移动终端设备,技术
土地储备资金,工具
土地储备机构,工具
永磁同步电机驱动系统,工具
研发经费,工具
产学研相结合,工具
公共文化服务体系,工具
物流平台,工具
竞争创新,工具
京津冀协调发展,工具
可再生能源消纳,工具
企业融资机制,工具
研发平台,工具
机床协会,学协会
内燃机再制造推进计划,工具
中国机床工具工业协会,学协会
技术创新网络,工具
车联网技术,技术
无人驾驶汽车,车型
充电服务市场,环节
补贴退坡,工具
废弃物回收,环节
征收标准,工具
奖励政策,工具
激励工具,工具
无人驾驶车,车型
分布式电站,工具
海外销售,工具
技术攻关,工具
政府扶持政策,工具
政府干预,工具
海外市场进入,工具
技术合作机制,工具
绿色税收,工具
小客车牌照摇号,工具
非公开发行股票,工具
充电插头,技术
充电柱,技术
配套补助,工具
科技创新平台,工具
加权专利合作网络,工具
回购担保,工具
普通乘用车,车型
移动充电,工具
产品目录,工具
基础电信运营商,企业
市场开放,工具
资金补贴,工具
智能终端,技术
智能充电,技术
战略合作协议,工具
太阳能光伏发电系统,技术
电动汽车驱动系统,技术
动力铅酸蓄电池,技术
产业技术创新能力评价体系,工具
实践教学体系,工具
二手车便利交易,工具
产业发展策略,工具
出口增长点,工具
研究开发机构,科研院所
驱动电机及其控制系统,技术
专利布局,工具
销售市场,工具
工业产业结构调整,工具
无人驾驶技术,工具
创新型孵化器,工具
电子商务产业园,政府
整车控制策略,工具
开放共享,工具
中小微企业,企业
汽车节能技术,工具
制造基地,工具
富锂正极材料,技术
新能源汽车动力电池,技术
动力电池回收,环节
新三板挂牌,工具
汽车电子标识,工具
奖补资金,工具
国家科技进步奖,工具
交换电设施,工具
热电联产企业,企业
续航能力,目标
国家电线电缆质量监督检验中心,政府
销售计划,工具
人才培养体系,工具
大数据营销,工具
一体化学习工作站,工具
品牌战略实施,工具
汽车充电设施,工具
GVDP,技术
GPDP,技术
电动伺服制动系统,技术
上市企业,企业
消费模式,工具
企业文化构建,工具
投资价值评估,工具
新能源商用汽车,车型
梯度激励体系,工具
运营管理,工具
PPP模式,工具
整车电气系统,技术
整车电气测试系统,技术
回收利用管理,工具
中高职衔接,工具
汽车维修类专业,工具
职业教育,工具
大数据库,工具
创新研发,工具
专利预警,工具
战略咨询,工具
京津冀协同发展,工具
生态城市建设,目标
强制性国家标准,工具
无轨电车供电系统,技术
无线充电系统,技术
高规格创新网络,技术
共享商业模式,工具
三链融合,工具
绩效创新,工具
碳金融交易市场,工具
汽车检测与维修技术人员,工具
废铅酸蓄电池,技术
职业院校技能大赛,工具
高职汽车专业,工具
汽车职业教育,工具
汽车制造与装配技术,技术
安全论坛,工具
技术创新联盟,学协会
信息交互,工具
隐患排查治理,工具
积分管理,工具
监控平台,工具
商业补贴,工具
大数据公司,企业
公益基金会,其他机构
流转税税负,工具
所得税税负,工具
智能监控系统,工具
混合所有制改革,工具
全生命周期理论,工具
知识产权布局,工具
安全技术检验,工具
税收扶持政策,工具
专利信息服务平台,工具
京津冀地区市场,工具
产品准入规则,工具
中欧峰会,工具
家用轻便型汽车,车型
汽车零部件供应商,企业
智能交通体系,工具
财政补助,工具
终端销售,工具
乘用车油耗,目标
政府研发补助,工具
政府非研发补助,工具
风扇冷却控制系统,技术
ATS控制系统,技术
年复合增长率,目标
外资股,工具
对外投资规模,工具
原油期货市场,工具
境外中资企业,企业
全自动驾驶,技术
双积分,工具
吸收外资,工具
准入前国民待遇,工具
在华投资,工具
准入限制,工具
债务处置,工具
境外投资者,其他机构
国家级开发区,政府
独资企业,企业
一次能源消费结构,工具
多能互补,工具
勘探投资,工具
战略石油储备,工具
天然气储备,工具
中国机械工程学会摩擦学分会,学协会
一体化监管,工具
监管执法,工具
铝空气电池,技术
大数据联盟,学协会
网络建设管理,工具
强制性认证,工具
汽车租赁业,工具
远程管理平台,工具
钠盐电池,技术
中小股东,企业
新能源汽车租赁,工具
智库联盟,学协会
电池管理系统BMS,技术
私营企业,企业
国家质检中心,其他机构
社会公用计量标准,工具
充电云平台,工具
充放电偏好,技术
延时充电,技术
价格激励,工具
时序响应能力,目标
充电计划,工具
先进磷酸铁锂储能电,技术
城镇土地使用税,工具
公共政策协同,工具
绩效评估,工具
人才培养方案,工具
中国电子元件行业协会,学协会
产业创新生态系统,工具
汽车制造公司,企业
教学资源库,工具
实训教学平台,工具
能量回收,环节
资源库,工具
资源共享,工具
学分互认机制,工具
教学平台,工具
交通基础设施,工具
专业课程体系,工具
租购同权,工具
房产税试点,工具
反补贴税,工具
普惠制财政补贴,工具
以租代售,工具
城轨交通,工具
专业人才培养,工具
课程准入,工具
模块化人才培养,工具
财政补贴退坡,工具
汽车检测与维修人才,工具
投资咨询业务,工具
政策协同,工具
协同培养,工具
财政货币政策,工具
专利信息组织模式,工具
校企合作课程,工具
现代学徒制,工具
有偿使用制度,工具
简政放权,工具
知识产权保护,工具
微信营销,工具
积分交易,工具
积分价格,工具
专业课程设置,工具
召回制度,工具
油品标准,工具
